,post_page_id,post_id,post_time,post_link,post_message,post_like_count,post_share_count,post_reactor_count,post_comment_count,post_angry_count,post_love_count,post_sad_count,post_wow_count,post_haha_count,post_crawl_time,page_name
0,146406732438,10158670077292439,2019-11-14 23:32:53,https://www.facebook.com/thairath/posts/10158670077292439,"ไทยตอนบนอากาศเย็น-ลมแรง มีฝนบางแห่งบริเวณ ""ภาคเหนือ-อีสาน-กลาง-ตะวันออก"" ส่วน ""ภาคใต้"" มีฝนเพิ่มขึ้น-ตกหนักบางแห่ง อ่าวไทยตอนล่างคลื่นสูง 2 เมตร.",3404,521,3463,26,0,1,3,37,18,2019-11-15 01:05:39.503125,thairath
1,146406732438,10158670062507439,2019-11-14 23:27:08,https://www.facebook.com/thairath/posts/10158670062507439,อินโดนีเซียยกเลิกเตือนภัยสึนามิแล้ว หลังเกิดแผ่นดินไหวระดับ 7.1 เมื่อคืนที่ผ่านมา,286,7,294,1,0,0,4,4,0,2019-11-15 01:05:39.503125,thairath
2,146406732438,10158670036642439,2019-11-14 23:19:12,https://www.facebook.com/thairath/posts/10158670036642439,"ตัดเกรด ""ทีมชาติไทย"" หลังเกมพ่าย ""ทีมชาติมาเลเซีย"" คัดบอลโลก 2022",362,2,403,146,2,3,8,1,27,2019-11-15 01:05:39.503125,thairath
3,146406732438,10158669947832439,2019-11-14 22:42:21,https://www.facebook.com/thairath/posts/10158669947832439,อีก 500 ม.จะถึงบ้าน สลดหนุ่ม พนง.ขนส่ง ควบบิ๊กไบท์ เสยป้ายข้างทางพลิกคว่ำดับคาที่.,1004,109,1205,46,1,1,176,14,9,2019-11-15 01:05:39.503125,thairath
4,146406732438,10158669940462439,2019-11-14 22:39:25,https://www.facebook.com/thairath/posts/10158669940462439,"ลงทะเบียน ""ชิมช้อปใช้ เฟส 3"" วันที่ 2 รอบแรก 6 โมงเช้านี้ เตรียมลุยเลยอย่าช้า จำกัดจำนวน รอบละ 3.75 แสนคนเท่านั้น.",207,15,252,70,9,0,3,4,29,2019-11-15 01:05:39.503125,thairath
5,146406732438,10158669912512439,2019-11-14 22:27:19,https://www.facebook.com/thairath/posts/10158669912512439,หนุ่มใหญ่ขับเก๋ง ชนท้ายพ่วงดับคาซาก คนขับพ่วงอ้างง่วงนอน จอดซื้อกาแฟ ได้ยินเสียงดังโครม.,1000,34,1126,97,4,1,99,18,4,2019-11-15 01:05:39.503125,thairath
6,146406732438,10158669879797439,2019-11-14 22:09:27,https://www.facebook.com/thairath/posts/10158669879797439,สิงโตคำรามโชว์ฟอร์มสุดโหดในถิ่น พร้อมสรุปผลยูโร 2020 รอบคัดเลือกทุกคู่,341,5,350,9,0,2,1,6,0,2019-11-15 01:05:39.503125,thairath
7,146406732438,10158669757537439,2019-11-14 21:23:21,https://www.facebook.com/thairath/posts/10158669757537439,รัฐบาลอิตาลีประกาศภาวะฉุกเฉินที่เมืองเวนิส เร่งจัดงบประมาณช่วยเหลือ หลังถูกน้ำท่วมเสียหายหนัก,396,35,433,14,0,0,15,22,0,2019-11-15 01:05:40.414845,thairath
8,146406732438,10158669742062439,2019-11-14 21:17:20,https://www.facebook.com/thairath/posts/10158669742062439,หาดูยาก อุทยานแห่งชาติแก่งกระจาน เผยภาพเสือโคร่งตัวใหญ่ ปรากฎตัวอวดโฉมกลางป่าลึก รอยเขตติดต่อชายแดนไทย-เมียนมา.,891,30,927,101,1,7,0,27,1,2019-11-15 01:05:40.414845,thairath
9,146406732438,10158669663977439,2019-11-14 20:48:14,https://www.facebook.com/thairath/posts/10158669663977439,ชาวบ้านสุดทน เจ้าอาวาสวัยดึก บุกรวบคารีสอร์ท ขณะเปลือยอยู่กับสีกา พบพฤติกรรมเอาเงินทำบุญเปย์หญิง แจ้งตำรวจ พาจับสึกฐานเสพเมถุน.,1924,232,2374,324,182,1,61,48,158,2019-11-15 01:05:40.414845,thairath
10,146406732438,10158669604352439,2019-11-14 20:25:19,https://www.facebook.com/thairath/posts/10158669604352439,ผจก.สวนลำไยผวา ยอมรับกลัวผี หลังเหตุหนุ่มใหญ่ขับกระบะตกสระ จมดับ 2 วัน ญาติข้องใจสาเหตุ-ท่าทางการตาย วอนตำรวจคลี่คลายด้วย.,325,0,346,1,0,2,17,2,0,2019-11-15 01:05:40.414845,thairath
11,146406732438,10158669482967439,2019-11-14 19:49:38,https://www.facebook.com/thairath/posts/10158669482967439,"ยูเว่ไม่อยากรอนาน เล็งตัดหางปล่อยวัด ""เอ็มเร ชาน"" ในอีกไม่กี่เดือนข้างหน้า",166,0,183,7,0,0,0,0,17,2019-11-15 01:05:40.414845,thairath
12,146406732438,10158669199832439,2019-11-14 18:08:04,https://www.facebook.com/thairath/posts/10158669199832439,กุนซือคนดังของทีมชาติจีน ประกาศลาออกเพื่อรับผิดชอบผลงานอันน่าผิดหวัง ในศึกคัดบอลโลก,194,2,203,10,0,0,1,4,4,2019-11-15 01:05:40.414845,thairath
13,146406732438,10158669092217439,2019-11-14 17:29:18,https://www.facebook.com/thairath/posts/10158669092217439,เกิดแผ่นดินไหวรุนแรงในทะเลทางเหนือของหมู่เกาะโมลุกกะ ทำให้ทางการอินโดนีเซียประกาศเตือนภัยคลื่นสึนามิตามชายฝั่งใกล้จุดศูนย์กลางแผ่นดินไหว,3001,721,3357,70,1,3,151,198,3,2019-11-15 01:05:40.414845,thairath
14,146406732438,10158669081692439,2019-11-14 17:25:55,https://www.facebook.com/thairath/posts/10158669081692439,อดีตแข้งดังปืนโตแนะนำบอร์ดบริหาร จัดการดึงบรรดาศิษย์เก่าเข้ามากอบกู้วิกฤติทีมโดยด่วน,102,0,103,1,0,0,0,0,1,2019-11-15 01:05:40.414845,thairath
15,146406732438,10158669066677439,2019-11-14 17:21:05,https://www.facebook.com/thairath/posts/10158669066677439,คดีคนร้ายรัว 5 นัด ยิงดับหนุ่มใหญ่เลี้ยงวัว ที่เชียงราย ตำรวจพุ่ง 3 ปมสังหาร เร่งสอบ-จัดชุดไล่ล่า คาดได้ตัวเร็วๆนี้.,205,3,212,1,0,0,7,0,0,2019-11-15 01:05:41.844239,thairath
16,146406732438,10158668989902439,2019-11-14 16:55:00,https://www.facebook.com/thairath/photos/a.301432962438/10158668989902439/?type=3,14​ พฤศจิกายน​ : เมื่อเวลา 23.17 น. ตามเวลาประเทศ​ไทย เกิดเหตุ​แผ่นดินไหวขนาด 7.1 ใกล้ชายฝั่งประเทศบริเวณหมู่เกาะและชายทะเลใกล้เคียงทะเลโมลุกกะ​ #อินโดนีเซีย​ มีคำเตือนสึนามิ #earthquake #Indonesia #แผ่นดินไหว,3287,294,3645,85,0,5,115,234,4,2019-11-15 01:05:41.844239,thairath
17,146406732438,10158668907262439,2019-11-14 16:23:31,https://www.facebook.com/thairath/posts/10158668907262439,เวียดนามขึ้นยึดจ่าฝูงกลุ่ม จี สำเร็จแล้ว พร้อมสรุปผลคัดบอลโลกโซนเอเชีย,648,5,695,135,6,1,4,16,20,2019-11-15 01:05:41.844239,thairath
18,146406732438,10158668890567439,2019-11-14 16:16:20,https://www.facebook.com/thairath/posts/10158668890567439,"""เสรีรวมไทย"" จี้ ""สิระ-ปารีณา"" หยุดป่วน ขวางตรวจสอบ ""บิ๊กตู่"" ย้ำยุคนี้มีสมาชิกรัฐสภา ทุกคนต้องตรวจสอบได้.",1964,142,2097,161,1,60,0,8,64,2019-11-15 01:05:41.844239,thairath
19,146406732438,10158668876212439,2019-11-14 16:11:22,https://www.facebook.com/thairath/posts/10158668876212439,มิดฟิลด์คนสำคัญของทัพช้างศึก เร้าเพื่อนร่วมทีมเร่งแก้ไขข้อผิดพลาด เพื่อทำให้ดีขึ้นกว่าเดิมในเกมนัดต่อไป,482,11,512,83,1,15,7,0,7,2019-11-15 01:05:41.844239,thairath
20,146406732438,10158668826267439,2019-11-14 15:50:52,https://www.facebook.com/thairath/posts/10158668826267439,กุนซือทีมชาติไทยเผยสาเหตุสำคัญ ที่ทำให้ทัพช้างศึกไร้แต้มในเกมบุกเยือนถิ่นเสือเหลือง,800,13,908,336,3,8,39,7,51,2019-11-15 01:05:41.844239,thairath
21,146406732438,10158668733507439,2019-11-14 15:22:32,https://www.facebook.com/thairath/posts/10158668733507439,นักแบดฯ ไทยในประเภทหญิงเดี่ยวและคู่ผสม ยังอยู่ในเส้นทางการลุ้นแชมป์ศึกใหญ่ที่ฮ่องกง,276,5,279,3,0,2,0,1,0,2019-11-15 01:05:41.844239,thairath
22,146406732438,10158668697672439,2019-11-14 15:14:33,https://www.facebook.com/thairath/videos/2511408559143631/,"""ขอโทษที่เราไม่สามารถเอาชัยชนะกลับไปได้” - ชนาธิป ให้สัมภาษณ์หลังเกม #ทีมชาติไทย พ่ายมาเลเซีย",2754,55,3045,621,3,146,93,7,42,2019-11-15 01:05:42.804073,thairath
23,146406732438,10158668682162439,2019-11-14 15:10:17,https://www.facebook.com/thairath/posts/10158668682162439,"งานหด เงินหมด แถมป่วย ""ชาง ซาไก""ครูเพลง กับชีวิตในยุคดิจิทัล ต้องรับจ้างเล่นดนตรี หาเงินใช้หนี้😰",259,2,272,6,0,3,9,1,0,2019-11-15 01:05:42.804073,thairath
24,146406732438,10158668676987439,2019-11-14 15:08:46,https://www.facebook.com/thairath/posts/10158668676987439,ให้คลิปเล่าเรื่อง หลังอดีตทหาร อ้างไม่ผิด เพราะไม่รู้สึกว่าชนอะไร,697,40,986,244,160,1,3,12,113,2019-11-15 01:05:42.804073,thairath
25,146406732438,10158668645652439,2019-11-14 15:00:06,https://www.facebook.com/thairath/videos/430518274520735/,ไฮไลท์ (เต็ม) มาเลเซีย เฉือนชนะ ทีมชาติไทย 2-1 ศึกคัดบอลโลก 2022  รอบ 2 นัดที่ 4 วันที่ 14 พ.ย.62 สนามบูกิต จาลิล #บอลไทย,1185,49,1304,232,9,10,46,4,50,2019-11-15 01:05:42.804073,thairath
26,146406732438,10158668618507439,2019-11-14 14:52:33,https://www.facebook.com/thairath/posts/10158668618507439,"ไอ้อ้วน จิตวิปริต บีบคอบังคับด.ช.13ปี อมนกเขาที่อุดรฯ ที่แท้อายุแค่17 ครอบครัวแตกแยก พ่อไปทาง แม่ไปทาง สารภาพ ""ผมแค่อยากลอง""",571,19,741,60,109,0,14,13,34,2019-11-15 01:05:42.804073,thairath
27,146406732438,10158668605027439,2019-11-14 14:49:10,https://www.facebook.com/thairath/posts/10158668605027439,"ตัดเกรด ""ทีมชาติไทย"" หลังเกมพ่าย ""ทีมชาติมาเลเซีย"" คัดบอลโลก 2022",1122,14,1299,604,7,5,55,3,107,2019-11-15 01:05:42.804073,thairath
28,146406732438,10158668601317439,2019-11-14 14:48:10,https://www.facebook.com/thairath/posts/10158668601317439,ทัพช้างศึกแพ้นัดแรกแล้ว มีจุดอ่อนให้ปรับแก้หลายอย่าง หวังว่าจะแก้ทันก่อนไปเยือนเวียดนามในนัดต่อไป,783,23,902,343,3,4,47,5,60,2019-11-15 01:05:42.804073,thairath
29,146406732438,10158668571782439,2019-11-14 14:39:39,https://www.facebook.com/thairath/photos/a.301432962438/10158668571782439/?type=3,จบเกม ทีมชาติมาเลเซีย แซงกลับมาเฉือนชนะทีมชาติไทย 2-1 คัดบอลโลก 2022 เก็บชัยชนะได้เป็นนัดที่ 2 ส่วนทีมชาติไทยแพ้นัดแรก #บอลไทย #ทีมชาติไทย #ไทยรัฐเชียร์ไทยแลนด์,8391,672,10194,2039,44,26,563,96,1074,2019-11-15 01:05:42.804073,thairath
30,146406732438,10158668565187439,2019-11-14 14:37:35,https://www.facebook.com/thairath/posts/10158668565187439,ไม่รู้ว่าจะเกี่ยวกับการปรับลายเซ็นครั้งนี้หรือไม่ หลังหมอดูชื่อดัง ทักดวงนายกฯ ปีชง 2563,800,86,1436,564,117,10,12,23,474,2019-11-15 01:05:43.728891,thairath
31,146406732438,10158668537457439,2019-11-14 14:27:27,https://www.facebook.com/thairath/posts/10158668537457439,"""คิง เพาเวอร์ ไทย เพาเวอร์ พลังคนไทย"" เนรมิตสนามฟุตบอลหญ้าเทียมสีน้ำเงินมาตรฐานสากล กลางทะเลอันดามัน บนเกาะยาวใหญ่ ณ โรงเรียนอ่าวกะพ้อ อำเภอเกาะยาว จังหวัดพังงา",372,5,386,10,0,5,0,9,0,2019-11-15 01:05:43.728891,thairath
32,146406732438,10158668478957439,2019-11-14 14:06:36,https://www.facebook.com/thairath/posts/10158668478957439,ลงทะเบียน #ชิมช้อปใช้เฟส3 รอบเย็นวันนี้ คนใช้สิทธิ์ลงทะเบียนครบแล้ว,284,8,315,30,3,1,1,10,16,2019-11-15 01:05:43.728891,thairath
33,146406732438,10158668463012439,2019-11-14 14:00:24,https://www.facebook.com/thairath/posts/10158668463012439,หนุ่มใหญ่ชาวพม่า รักคุด ม่ายสาวชาวเขมร เลือกหนุ่มรุ่นน้องเป็นคู่เรียงเคียงหมอน แค้นคว้าท่อนเหล็กไล่ตีแสกหน้าสาวดับ..,807,37,1001,65,74,1,88,22,9,2019-11-15 01:05:43.728891,thairath
34,146406732438,10158668422822439,2019-11-14 13:46:52,https://www.facebook.com/thairath/videos/2632309380138752/,"ไฮไลท์ (ครึ่งแรก) ""มาเลเซีย-ทีมชาติไทย""  คัดบอลโลก 2022 รอบ 2 นัดที่ 4 วันที่ 14 พ.ย.62 สนามบูกิต จาลิล  #บอลไทย",1470,49,1521,189,2,17,7,7,18,2019-11-15 01:05:43.728891,thairath
35,146406732438,10158668419997439,2019-11-14 13:45:42,https://www.facebook.com/thairath/posts/10158668419997439,ครึ่งแรกได้มาคนละประตู เกมสูสีแบบนี้ ครึ่งหลังมีสนุกแน่นอน,658,15,677,134,1,0,9,6,3,2019-11-15 01:05:43.728891,thairath
36,146406732438,10158668406267439,2019-11-14 13:41:05,https://www.facebook.com/thairath/posts/10158668406267439,หนุ่มฝรั่งเศส ยืนเซลฟี่ริมผาน้ำตก บนเกาะสมุย พลาดร่วง ร่างกระแทกโขดหิน เสียชีวิต,2046,297,2625,48,2,2,466,99,10,2019-11-15 01:05:43.728891,thairath
37,146406732438,10158668398327439,2019-11-14 13:38:03,https://www.facebook.com/thairath/posts/10158668398327439,ฟังความอีกด้าน เปิดใจ ผอ.โรงเรียนสระบุรีวิทยาคม หลังมีภาพนักเรียนก้มกราบ ยืนเรียงแถวรอต้อนรับ อ้างเป็นประเพณี,571,24,886,413,129,3,9,20,154,2019-11-15 01:05:43.728891,thairath
38,146406732438,10158668397572439,2019-11-14 13:37:48,https://www.facebook.com/thairath/posts/10158668397572439,ผู้ตายเป็นเสาหลักของครอบครัว ขอแสดงความเสียใจด้วยนะคะ..,1323,125,1599,34,2,2,259,13,0,2019-11-15 01:05:44.921163,thairath
39,146406732438,10158668394707439,2019-11-14 13:36:28,https://www.facebook.com/thairath/posts/10158668394707439,ตรงนี้ก็มีแอดนะคะ อยู่เป็นเพื่อนว่าที่เศรษฐีทุกคนค่ะ,517,11,535,9,0,2,0,6,10,2019-11-15 01:05:44.921163,thairath
40,146406732438,10158668389892439,2019-11-14 13:34:59,https://www.facebook.com/thairath/posts/10158668389892439,"ศาลพิพากษา ""โก้"" คดีฆ่าทุบหัวไฮโซเชอรี่ แล้วลักทรัพย์ จำคุกตลอดชีวิต แต่ให้การเป็นประโยชน์ในชั้นศาล ลดโทษ 1 ใน 3 เหลือ 37 ปี 4 เดือน",361,28,402,45,16,1,1,13,10,2019-11-15 01:05:44.921163,thairath
41,146406732438,10158668389107439,2019-11-14 13:34:33,https://www.facebook.com/thairath/photos/a.301432962438/10158668389107439/?type=3,หมดเวลาในครึ่งแรก 🐘🇹🇭ทีมชาติไทย เสมอ 🇲🇾 ทีมชาติมาเลเซีย 1 - 1 🇹🇭ทีมชาติไทย ได้ประตูจาก ชนาธิป สรงกระสินธ์ ⁣นาทีที่ 7 🇲🇾 ทีมชาติมาเลเซีย ได้ประตูจาก เบรนแดน กาน นาทีที่ 26 #บอลไทย #ทีมชาติไทย #ไทยรัฐเชียร์ไทยแลนด์,3502,36,3600,376,1,34,10,12,41,2019-11-15 01:05:44.921163,thairath
42,146406732438,10158668378287439,2019-11-14 13:31:15,https://www.facebook.com/thairath/posts/10158668378287439,"หนุ่มอุ้มลูกขอโชคลาภ ""เจ้าแม่นาคี"" ได้ ""เลขเด็ด"" 65 ปรากฏว่าตรงกับที่ได้จากคำชะโนด 56, 65",1348,55,1373,86,0,7,0,16,2,2019-11-15 01:05:44.921163,thairath
43,146406732438,10158668327942439,2019-11-14 13:11:15,https://www.facebook.com/thairath/posts/10158668327942439,กินอย่างไรให้มีความสุข?? #สุขภาพ #กินอย่างมีความสุข #Ladymirror #MIRROR,148,5,148,0,0,0,0,0,0,2019-11-15 01:05:44.921163,thairath
44,146406732438,10158668308562439,2019-11-14 13:04:14,https://www.facebook.com/thairath/posts/10158668308562439,"""จุรินทร์"" ถกแก้ปมความไม่เท่าเทียมกันทางเพศ ยังจบไม่ลง นัดหารือใหม่ 11 ธ.ค. 2562 #ประชาธิปัตย์",130,0,138,6,2,0,0,1,5,2019-11-15 01:05:44.921163,thairath
45,146406732438,10158668307332439,2019-11-14 13:03:34,https://www.facebook.com/thairath/posts/10158668307332439,จบด้วยดี ลุงขับกระบะขวางรถฉุกเฉินเปิดไซเรน หอบกระเช้าขอโทษแล้ว,889,59,1429,526,165,0,8,11,356,2019-11-15 01:05:44.921163,thairath
46,146406732438,10158668016727439,2019-11-14 13:03:00,https://www.facebook.com/thairath/videos/2410745612475537/,จังหวัดสระแก้ว เจ้าหน้าที่บุกทลายบ่อนกาสิโนออนไลน์ภายในอาคารพาณิชย์ บริเวณทางเข้าตลาดโรงเกลือ ชายแดน พร้อมยึดอุปกรณ์การเล่นพนันทางออนไลน์ และจับกุมพนักงานดูแลจำนวน 4 คน,274,5,285,13,0,0,1,3,7,2019-11-15 01:05:45.920709,thairath
47,146406732438,10158668298032439,2019-11-14 13:00:36,https://www.facebook.com/thairath/posts/10158668298032439,มาฟังคำตอบชัดๆ จากมาริโอ้ เมาเร่อ กับกรณีถูกโยงข่าวเม้าท์พระเอกดังถูกแฟนสาวเทแล้วหันไปคบกับนายแบบพม่า และคนโยงไปถึงคู่หวาน มาริโอ้-จันจิ,222,3,228,5,0,3,0,1,2,2019-11-15 01:05:45.920709,thairath
48,146406732438,10158668273687439,2019-11-14 12:51:32,https://www.facebook.com/thairath/videos/762380227507757/,"สอนลงทะเบียน ""ชิมช้อปใช้ เฟส 3” ทำตามนี้ ลงได้แน่นอน",604,161,620,64,1,4,2,5,4,2019-11-15 01:05:45.920709,thairath
49,146406732438,10158668008967439,2019-11-14 12:46:01,https://www.facebook.com/thairath/videos/468367523804358/,ที่จังหวัดนครศรีธรรมราช เพื่อนรักสุดแสบ...ผิดใจกัน ให้ออกจากบ้าน แต่กลับมาย่องงัดบ้านเพื่อน ขโมยทรัพย์สินเกลี้ยง ส่วนที่จังหวัดขอนแก่น มีการแชร์คลิปคนร้าย บุกงัดร้านเฟอร์นิเจอร์กลางทุ่ง ขณะเจ้าของบ้านไม่อยู่ ลูกสาวดูผ่านกล้องเห็นเหตุการณ์โทรแจ้ง แต่คนร้ายไหวตัวทัน หลบหนีไปได้,625,16,636,3,1,3,1,6,0,2019-11-15 01:05:45.920709,thairath
50,146406732438,10158668250727439,2019-11-14 12:40:53,https://www.facebook.com/thairath/posts/10158668250727439,สาวๆ ที่ปวดท้องบ่อยๆ เชิญทางนี้จ้า #ปวดท้อง #สุขภาพ #ladymirror #MIRROR,200,42,203,8,0,2,1,0,0,2019-11-15 01:05:45.920709,thairath
51,146406732438,10158667998042439,2019-11-14 12:36:00,https://www.facebook.com/thairath/videos/2615881291791602/,ภาคเอกชนเสนอแนวทางให้รัฐบาลเร่งกระตุ้นเศรษฐกิจในช่วงปลายปีนี้จนถึงต้นปีหน้า ได้ข้อสรุปตั้งคณะทำงานร่วมกันเพื่อดำเนินการในหลายมาตรการ โดยเฉพาะเตรียมดึงนักร้องชื่อดังระดับโลกมาจัดคอนเสริตใหญ่ในประเทศไทย,494,29,561,119,15,7,6,4,35,2019-11-15 01:05:45.920709,thairath
52,146406732438,10158668207432439,2019-11-14 12:22:38,https://www.facebook.com/thairath/posts/10158668207432439,"""นิพิฏฐ์"" ฟันธง หากไม่มีใครยอมถอย ปม กมธ.ป.ป.ช.เรียกนายกฯ แจง งานนี้ไม่มีเสมอ ต้องมีคนติดคุก แล้วใครจะชนะลองลุ้นดู #ประชาธิปัตย์ #เสรีพิศุทธ์",579,17,645,140,3,4,1,11,47,2019-11-15 01:05:45.920709,thairath
53,146406732438,10158668195977439,2019-11-14 12:17:44,https://www.facebook.com/thairath/posts/10158668195977439,"ดีเอสไอ ออกหมายเรียก ""ดีเจแมน-ใบเตย"" ให้ข้อมูลแชร์ฟอเร็กซ์ ทรีดี หลังรับเป็นคดีพิเศษ  หากชี้แจงที่มาของทรัพย์สินต่างๆไม่ได้ อาจถูกขยายผลในทางภาษีและกฎหมายฟอกเงิน",2404,105,2656,179,0,3,2,75,172,2019-11-15 01:05:45.920709,thairath
54,146406732438,10158668195432439,2019-11-14 12:17:30,https://www.facebook.com/thairath/posts/10158668195432439,หลังจากเพจบันเทิงดังโพสต์แฉนักแสดงหนุ่มหลอกมีเซ็กซ์กับสาวถวายปู่พญานาค ล่าสุด เอ พศิน โพสต์เดือด เตรียมเอาเรื่องเพจดังกล่าวแล้ว,564,6,710,119,0,2,0,12,132,2019-11-15 01:05:46.702026,thairath
55,146406732438,10158668187722439,2019-11-14 12:14:22,https://www.facebook.com/thairath/posts/10158668187722439,คอหวยส่อง “เลขเด็ด” ซากเรือโบราณอายุกว่า 100 ปี โผล่ในลำห้วยเล็กๆ กลางสวนยาง,365,5,373,4,0,0,0,4,4,2019-11-15 01:05:46.702026,thairath
56,146406732438,10158668187412439,2019-11-14 12:14:14,https://www.facebook.com/thairath/posts/10158668187412439,"""ปี 64 ถุงพลาสติกประเภทใช้ครั้งเดียวที่ใช้อยู่ในไทยจะถูกยกเลิกอย่างสมบูรณ์ตามโรดแม็ป""แน่นอน รมว.ทส.กล่าว...",147,1,172,32,1,4,1,3,16,2019-11-15 01:05:46.702026,thairath
57,146406732438,10158667367752439,2019-11-14 12:04:36,https://www.facebook.com/thairath/posts/10158667367752439,ถ้าไม่ได้กุหลาบดำ อินทรีแดง ต้องแย่แน่ๆ #อินทรีแดง #นิยายไทยรัฐ,140,0,143,7,0,2,0,1,0,2019-11-15 01:05:46.702026,thairath
58,146406732438,10158668159662439,2019-11-14 12:04:27,https://www.facebook.com/thairath/posts/10158668159662439,หลังเจอกระแสเม้าท์แรงเลิกกับมาริโอ้ เมาเร่อ และหันไปคบกับไป๊ ตะกน นายแบบชาวพม่า ล่าสุด จันจิ จันจิรา เคลื่อนไหวไอจีแล้ว,152,0,159,2,0,1,0,1,5,2019-11-15 01:05:46.702026,thairath
59,146406732438,10158668149277439,2019-11-14 12:00:56,https://www.facebook.com/thairath/posts/10158668149277439,"""ศุภชัย""ยัน""อนุทิน"" ฟ้องหมิ่นฯ แน่ หลังมีสื่อฯดังโยงว่า""เสี่ยหนู"" ยังมีเอี่ยวกับ บ.ก่อสร้างรายใหญ่ชื่อดังของไทย ปมโรงไฟฟ้าขนอม",211,4,256,28,0,1,0,6,38,2019-11-15 01:05:46.702026,thairath
60,146406732438,10158668148132439,2019-11-14 12:00:30,https://www.facebook.com/thairath/posts/10158668148132439,"""ทนายวิจัย""1ในเหยื่อยิงคาศาลเป็นคนอุดรธานี ภรรยาบอก สามีทำงานหนัก พูดน้อย ก่อนไปว่าความครั้งสุดท้าย สั่งให้เอา""สูทสีดำ""ไปตัวเดียว..",1220,27,1421,25,0,4,189,7,1,2019-11-15 01:05:46.702026,thairath
61,146406732438,10158668121282439,2019-11-14 11:53:43,https://www.facebook.com/thairath/posts/10158668121282439,ออกหมายจับเพิ่มอีก 1  ฆ่าหมู่ชาวบ้านชุดรักษาความปลอดภัยหมู่บ้าน (ชรบ.) ที่เข้าเวรยามอยู่ในฐาน เสียชีวิต 15 ศพ,1493,385,1666,134,138,6,9,17,3,2019-11-15 01:05:47.690871,thairath
62,146406732438,10158668079292439,2019-11-14 11:40:14,https://www.facebook.com/thairath/posts/10158668079292439,"ลงทะเบียน ""ชิมช้อปใช้"" เฟส 3 รอบ 6 โมงเย็น ยังเหลืออีกประมาณ 3 แสนคน",414,13,477,95,1,2,2,2,56,2019-11-15 01:05:47.690871,thairath
63,146406732438,10158668075657439,2019-11-14 11:38:51,https://www.facebook.com/thairath/posts/10158668075657439,ดังระดับโลก.. 2 คนไทย ธนาธร และ กชกร วรอาคม ติดอันดับดาวรุ่ง Time 100 Next 2019,2247,65,2453,269,4,132,1,38,31,2019-11-15 01:05:47.690871,thairath
64,146406732438,10158668072812439,2019-11-14 11:37:45,https://www.facebook.com/thairath/posts/10158668072812439,"📌 แจกลิงก์! ชมสด แมตช์สะท้านอาเซียน ""มาเลเซีย-ทีมชาติไทย"" คัดบอลโลก 2022",1600,299,1636,131,0,19,2,10,5,2019-11-15 01:05:47.690871,thairath
65,146406732438,10158668056042439,2019-11-14 11:32:39,https://www.facebook.com/thairath/posts/10158668056042439,ถ้าได้แวร์เนอร์มาเสริมเกมรุกเดือนมกราคมนี้ได้จริง หงส์แดงยิงกระฉูดแน่นอน,349,2,356,14,0,1,1,3,2,2019-11-15 01:05:47.690871,thairath
66,146406732438,10158668040717439,2019-11-14 11:26:11,https://www.facebook.com/thairath/posts/10158668040717439,"หนุ่มสกลนคร เคยถูกลอตเตอรี่รางวัลที่1 ได้6ล้าน กระซิบเลขเด็ด จากการคิดค้นด้วยสูตรส่วนตัว แต่ขอว่า ให้""ซื้อหวยบนดิน""เท่านั้น😮",1247,28,1261,24,1,1,0,9,3,2019-11-15 01:05:47.690871,thairath
67,146406732438,10158668026772439,2019-11-14 11:20:43,https://www.facebook.com/thairath/posts/10158668026772439,ยินดีกับใหม่และดีเจต้นอีกครั้ง และขอให้มีทายาทไวๆ อย่างที่ตั้งใจเอาไว้นะคะ,820,6,855,63,0,6,0,3,26,2019-11-15 01:05:47.690871,thairath
68,146406732438,10158668021107439,2019-11-14 11:18:44,https://www.facebook.com/thairath/posts/10158668021107439,ขอให้โชคดีมีชัยนะคะ,1706,75,1733,93,0,7,0,13,7,2019-11-15 01:05:47.690871,thairath
69,146406732438,10158668008612439,2019-11-14 11:14:25,https://www.facebook.com/thairath/posts/10158668008612439,"มาแล้ว รายชื่อ 11 ตัวจริง ""ทีมชาติไทย"" ดวลเดือด ""มาเลเซีย"" คัดบอลโลก 2022",1441,63,1464,58,0,17,0,5,1,2019-11-15 01:05:48.849074,thairath
70,146406732438,10158668008217439,2019-11-14 11:14:17,https://www.facebook.com/thairath/posts/10158668008217439,"หุ้นไทย ปิดตลาดบ่าย ปรับลด 5.67 ดัชนีอยู่ที่ 1,609 จุด",48,1,48,1,0,0,0,0,0,2019-11-15 01:05:48.849074,thairath
71,146406732438,10158668007822439,2019-11-14 11:14:08,https://www.facebook.com/thairath/photos/a.301432962438/10158668007822439/?type=3,11 ผู้เล่นตัวจริง #ทีมชาติไทย  จะพบกับ #ทีมชาติมาเลเซีย ในศึกฟุตบอลโลก 2022 รอบคัดเลือก โซนเอเชีย รอบ 2 นัดที่ 4 วันที่ 14 พ.ย.62 สนามบูกิต จาลิล สดทาง #ไทยรัฐทีวี  ค่ำนี้ 19.45 น.  #บอลไทย #ไทยรัฐเชียร์ไทยแลนด์,4733,172,4816,269,0,54,0,23,6,2019-11-15 01:05:48.849074,thairath
